step 0: train loss 10.9899, val loss 10.9894
iter 41980: loss 2.7573, time 155.79ms, mfu 107.64%
iter 41990: loss 2.8967, time 156.00ms, mfu 107.67%
step 42000: train loss 2.9749, val loss 3.3932
saving checkpoint to out_openwebtext
iter 42000: loss 2.9656, time 5137.73ms, mfu 97.23%
iter 42010: loss 2.9594, time 155.25ms, mfu 98.35%
iter 42020: loss 2.9170, time 156.71ms, mfu 99.25%
iter 42030: loss 2.7314, time 157.02ms, mfu 100.05%
iter 42040: loss 2.8963, time 155.91ms, mfu 100.84%
iter 42050: loss 2.6895, time 156.66ms, mfu 101.50%
iter 42060: loss 2.9835, time 156.03ms, mfu 102.14%
iter 42070: loss 3.0797, time 157.44ms, mfu 102.61%
iter 42080: loss 2.9943, time 157.06ms, mfu 103.07%
iter 42090: loss 2.7344, time 155.66ms, mfu 103.58%
iter 42100: loss 2.9814, time 155.92ms, mfu 104.01%
iter 42110: loss 2.8556, time 155.68ms, mfu 104.43%
iter 42120: loss 2.9114, time 155.25ms, mfu 104.83%
iter 42130: loss 2.9598, time 155.92ms, mfu 105.14%
iter 42140: loss 2.8319, time 155.78ms, mfu 105.43%
iter 42150: loss 2.9577, time 156.35ms, mfu 105.65%
iter 42160: loss 3.0128, time 155.83ms, mfu 105.89%
iter 42170: loss 3.0302, time 156.13ms, mfu 106.08%
iter 42180: loss 3.0562, time 155.74ms, mfu 106.28%
iter 42190: loss 2.9384, time 156.94ms, mfu 106.38%
iter 42200: loss 2.8331, time 155.83ms, mfu 106.54%
iter 42210: loss 2.9510, time 155.78ms, mfu 106.69%
iter 42220: loss 3.0138, time 155.92ms, mfu 106.82%
iter 42230: loss 3.0434, time 156.67ms, mfu 106.88%
iter 42240: loss 2.9532, time 155.99ms, mfu 106.98%
iter 42250: loss 2.9387, time 155.22ms, mfu 107.13%
iter 42260: loss 2.8312, time 156.74ms, mfu 107.16%
iter 42270: loss 2.9759, time 156.82ms, mfu 107.17%
iter 42280: loss 3.0875, time 156.87ms, mfu 107.19%
iter 42290: loss 2.9756, time 155.81ms, mfu 107.27%
iter 42300: loss 3.0883, time 155.35ms, mfu 107.38%
iter 42310: loss 2.9432, time 156.48ms, mfu 107.40%
iter 42320: loss 2.9914, time 156.36ms, mfu 107.42%
iter 42330: loss 2.9137, time 156.74ms, mfu 107.42%
iter 42340: loss 3.0309, time 156.72ms, mfu 107.42%
iter 42350: loss 3.0310, time 156.28ms, mfu 107.45%
iter 42360: loss 2.9553, time 155.68ms, mfu 107.51%
iter 42370: loss 3.0023, time 156.99ms, mfu 107.48%
iter 42380: loss 2.8855, time 155.46ms, mfu 107.56%
iter 42390: loss 2.7564, time 156.67ms, mfu 107.55%
iter 42400: loss 2.9101, time 155.60ms, mfu 107.61%
iter 42410: loss 3.1449, time 156.05ms, mfu 107.64%
iter 42420: loss 3.1819, time 156.12ms, mfu 107.66%
iter 42430: loss 2.9764, time 156.56ms, mfu 107.64%
iter 42440: loss 2.8964, time 156.36ms, mfu 107.64%
iter 42450: loss 3.2565, time 156.04ms, mfu 107.67%
iter 42460: loss 2.8618, time 156.38ms, mfu 107.66%
iter 42470: loss 2.9241, time 155.70ms, mfu 107.71%
iter 42480: loss 2.8756, time 156.17ms, mfu 107.72%
iter 42490: loss 3.0398, time 156.77ms, mfu 107.68%
iter 42500: loss 2.9552, time 155.78ms, mfu 107.72%
iter 42510: loss 2.9591, time 156.17ms, mfu 107.72%
iter 42520: loss 2.9217, time 156.26ms, mfu 107.72%
iter 42530: loss 2.8750, time 156.36ms, mfu 107.72%
iter 42540: loss 3.0473, time 156.85ms, mfu 107.68%
iter 42550: loss 2.8824, time 156.65ms, mfu 107.65%
iter 42560: loss 2.8315, time 156.55ms, mfu 107.64%
iter 42570: loss 2.9131, time 155.65ms, mfu 107.69%
iter 42580: loss 2.9210, time 156.27ms, mfu 107.69%
iter 42590: loss 2.9665, time 156.48ms, mfu 107.68%
iter 42600: loss 3.1450, time 155.72ms, mfu 107.72%
iter 42610: loss 2.7967, time 156.09ms, mfu 107.73%
iter 42620: loss 2.9923, time 156.37ms, mfu 107.72%
iter 42630: loss 2.7185, time 156.52ms, mfu 107.71%
iter 42640: loss 2.9963, time 156.12ms, mfu 107.72%
iter 42650: loss 3.0716, time 156.07ms, mfu 107.73%
iter 42660: loss 2.8806, time 155.98ms, mfu 107.75%
iter 42670: loss 2.8468, time 156.95ms, mfu 107.70%
iter 42680: loss 2.7712, time 155.29ms, mfu 107.77%
iter 42690: loss 2.9252, time 156.28ms, mfu 107.76%
iter 42700: loss 2.9171, time 156.27ms, mfu 107.76%
iter 42710: loss 2.9110, time 156.38ms, mfu 107.75%
iter 42720: loss 3.0907, time 155.77ms, mfu 107.78%
iter 42730: loss 2.9351, time 155.91ms, mfu 107.80%
iter 42740: loss 2.9767, time 155.65ms, mfu 107.83%
iter 42750: loss 2.9011, time 156.44ms, mfu 107.81%
iter 42760: loss 2.8550, time 155.82ms, mfu 107.83%
iter 42770: loss 3.0380, time 156.81ms, mfu 107.78%
iter 42780: loss 2.7905, time 156.60ms, mfu 107.75%
iter 42790: loss 2.6525, time 155.87ms, mfu 107.77%
iter 42800: loss 3.0087, time 156.42ms, mfu 107.76%
iter 42810: loss 2.8780, time 156.21ms, mfu 107.76%
iter 42820: loss 3.0101, time 155.67ms, mfu 107.79%
iter 42830: loss 2.9594, time 155.58ms, mfu 107.83%
iter 42840: loss 3.0444, time 156.21ms, mfu 107.83%
iter 42850: loss 2.9361, time 156.83ms, mfu 107.78%
iter 42860: loss 3.1116, time 156.28ms, mfu 107.77%
iter 42870: loss 3.0934, time 155.84ms, mfu 107.79%
iter 42880: loss 3.0265, time 156.80ms, mfu 107.75%
iter 42890: loss 2.8703, time 156.04ms, mfu 107.76%
iter 42900: loss 2.9311, time 155.69ms, mfu 107.80%
iter 42910: loss 2.8976, time 156.47ms, mfu 107.77%
iter 42920: loss 2.9782, time 156.30ms, mfu 107.77%
iter 42930: loss 3.0595, time 156.54ms, mfu 107.74%
iter 42940: loss 3.0145, time 155.72ms, mfu 107.78%
iter 42950: loss 3.1051, time 156.23ms, mfu 107.77%
iter 42960: loss 2.9538, time 156.50ms, mfu 107.75%
iter 42970: loss 2.9384, time 156.94ms, mfu 107.70%
iter 42980: loss 2.8071, time 157.06ms, mfu 107.65%
iter 42990: loss 3.0162, time 156.68ms, mfu 107.63%
step 43000: train loss 2.9556, val loss 3.4049
saving checkpoint to out_openwebtext
iter 43000: loss 3.1116, time 5256.00ms, mfu 97.18%
iter 43010: loss 2.7609, time 155.33ms, mfu 98.30%
iter 43020: loss 3.1347, time 157.06ms, mfu 99.19%
iter 43030: loss 2.7416, time 156.18ms, mfu 100.05%
iter 43040: loss 2.9738, time 156.13ms, mfu 100.82%
iter 43050: loss 2.9527, time 156.37ms, mfu 101.51%
iter 43060: loss 2.8710, time 156.54ms, mfu 102.11%
iter 43070: loss 3.0862, time 156.18ms, mfu 102.68%
iter 43080: loss 2.9690, time 155.92ms, mfu 103.20%
iter 43090: loss 3.0485, time 155.85ms, mfu 103.68%
iter 43100: loss 2.6742, time 155.76ms, mfu 104.12%
iter 43110: loss 2.9100, time 155.73ms, mfu 104.52%
iter 43120: loss 3.0905, time 156.11ms, mfu 104.85%
iter 43130: loss 2.9330, time 156.14ms, mfu 105.14%
iter 43140: loss 3.1802, time 156.52ms, mfu 105.38%
iter 43150: loss 3.0362, time 155.94ms, mfu 105.64%
iter 43160: loss 3.0333, time 156.33ms, mfu 105.84%
iter 43170: loss 2.9549, time 155.59ms, mfu 106.08%
iter 43180: loss 2.7741, time 156.34ms, mfu 106.24%
iter 43190: loss 3.0722, time 156.21ms, mfu 106.39%
iter 43200: loss 2.9311, time 156.22ms, mfu 106.52%
iter 43210: loss 2.8715, time 155.80ms, mfu 106.68%
iter 43220: loss 2.8969, time 156.04ms, mfu 106.80%
iter 43230: loss 2.9019, time 155.83ms, mfu 106.92%
iter 43240: loss 3.0758, time 155.81ms, mfu 107.03%
iter 43250: loss 3.0620, time 156.26ms, mfu 107.10%
iter 43260: loss 2.9455, time 156.12ms, mfu 107.17%
iter 43270: loss 2.9946, time 155.91ms, mfu 107.25%
iter 43280: loss 3.2253, time 155.89ms, mfu 107.32%
iter 43290: loss 2.9843, time 155.95ms, mfu 107.38%
iter 43300: loss 2.8779, time 156.51ms, mfu 107.40%
iter 43310: loss 3.1242, time 155.91ms, mfu 107.46%
iter 43320: loss 2.8879, time 155.67ms, mfu 107.52%
iter 43330: loss 2.9583, time 156.03ms, mfu 107.56%
iter 43340: loss 3.0287, time 155.77ms, mfu 107.61%
iter 43350: loss 2.8500, time 156.38ms, mfu 107.61%
iter 43360: loss 3.0637, time 155.98ms, mfu 107.64%
iter 43370: loss 2.9306, time 156.47ms, mfu 107.64%
iter 43380: loss 2.8689, time 156.44ms, mfu 107.63%
iter 43390: loss 2.7956, time 155.99ms, mfu 107.66%
iter 43400: loss 3.1296, time 155.99ms, mfu 107.68%
iter 43410: loss 3.0154, time 156.28ms, mfu 107.69%
iter 43420: loss 2.8621, time 155.80ms, mfu 107.72%
iter 43430: loss 3.1638, time 156.01ms, mfu 107.74%
iter 43440: loss 3.0050, time 156.19ms, mfu 107.74%
iter 43450: loss 2.9548, time 156.82ms, mfu 107.70%
iter 43460: loss 2.8520, time 157.13ms, mfu 107.64%
iter 43470: loss 2.8250, time 156.84ms, mfu 107.61%
iter 43480: loss 3.0351, time 156.94ms, mfu 107.58%
iter 43490: loss 3.0682, time 156.01ms, mfu 107.61%
iter 43500: loss 2.8828, time 156.81ms, mfu 107.58%
iter 43510: loss 2.7868, time 156.20ms, mfu 107.60%
iter 43520: loss 2.9619, time 157.08ms, mfu 107.56%
iter 43530: loss 2.8376, time 157.63ms, mfu 107.48%
iter 43540: loss 3.0061, time 155.76ms, mfu 107.54%
iter 43550: loss 3.0190, time 157.04ms, mfu 107.50%
iter 43560: loss 2.7807, time 155.71ms, mfu 107.56%
iter 43570: loss 2.8138, time 156.56ms, mfu 107.56%
iter 43580: loss 2.5868, time 156.13ms, mfu 107.58%
iter 43590: loss 2.9326, time 156.96ms, mfu 107.55%
iter 43600: loss 2.9657, time 156.04ms, mfu 107.58%
iter 43610: loss 2.8052, time 156.64ms, mfu 107.57%
iter 43620: loss 3.1050, time 156.13ms, mfu 107.59%
iter 43630: loss 2.8796, time 156.45ms, mfu 107.59%
iter 43640: loss 2.9533, time 156.69ms, mfu 107.58%
iter 43650: loss 3.0520, time 156.31ms, mfu 107.59%
iter 43660: loss 2.8120, time 156.17ms, mfu 107.61%
iter 43670: loss 3.0536, time 155.36ms, mfu 107.68%
iter 43680: loss 3.0667, time 156.95ms, mfu 107.64%
iter 43690: loss 2.7102, time 156.38ms, mfu 107.64%
iter 43700: loss 2.9786, time 156.33ms, mfu 107.64%
iter 43710: loss 2.8921, time 156.46ms, mfu 107.64%
iter 43720: loss 3.0728, time 156.66ms, mfu 107.62%
iter 43730: loss 2.8103, time 156.43ms, mfu 107.62%
iter 43740: loss 3.0099, time 155.84ms, mfu 107.65%
iter 43750: loss 2.8249, time 155.36ms, mfu 107.72%
iter 43760: loss 2.8619, time 156.73ms, mfu 107.69%
iter 43770: loss 2.8636, time 155.85ms, mfu 107.72%
iter 43780: loss 3.3436, time 155.68ms, mfu 107.76%
iter 43790: loss 3.0766, time 156.94ms, mfu 107.71%
iter 43800: loss 2.9373, time 155.85ms, mfu 107.74%
iter 43810: loss 3.0795, time 155.86ms, mfu 107.77%
iter 43820: loss 3.0770, time 156.57ms, mfu 107.74%
iter 43830: loss 3.0424, time 156.20ms, mfu 107.74%
iter 43840: loss 3.0903, time 156.91ms, mfu 107.70%
iter 43850: loss 3.1055, time 156.98ms, mfu 107.65%
iter 43860: loss 3.0678, time 155.64ms, mfu 107.70%
iter 43870: loss 2.7131, time 156.12ms, mfu 107.71%
iter 43880: loss 2.7182, time 155.44ms, mfu 107.77%
iter 43890: loss 2.9174, time 156.47ms, mfu 107.75%
iter 43900: loss 2.9784, time 156.18ms, mfu 107.75%
iter 43910: loss 2.9981, time 156.53ms, mfu 107.73%
iter 43920: loss 2.6990, time 156.47ms, mfu 107.72%
iter 43930: loss 2.8668, time 156.45ms, mfu 107.70%
iter 43940: loss 3.0101, time 155.62ms, mfu 107.75%
iter 43950: loss 2.9167, time 155.99ms, mfu 107.76%
iter 43960: loss 3.1342, time 156.41ms, mfu 107.75%
iter 43970: loss 2.9042, time 157.48ms, mfu 107.66%
iter 43980: loss 3.0611, time 157.10ms, mfu 107.61%
iter 43990: loss 3.0310, time 156.10ms, mfu 107.63%
step 44000: train loss 2.9703, val loss 3.3873
saving checkpoint to out_openwebtext
iter 44000: loss 2.8875, time 5248.76ms, mfu 97.19%
iter 44010: loss 3.1597, time 156.20ms, mfu 98.25%
iter 44020: loss 2.8826, time 155.79ms, mfu 99.23%
iter 44030: loss 2.9590, time 156.30ms, mfu 100.07%
iter 44040: loss 2.8898, time 155.81ms, mfu 100.87%
iter 44050: loss 3.1413, time 157.09ms, mfu 101.50%
iter 44060: loss 2.9438, time 156.12ms, mfu 102.13%
iter 44070: loss 2.8257, time 156.56ms, mfu 102.67%
iter 44080: loss 3.0456, time 156.07ms, mfu 103.19%
iter 44090: loss 2.9271, time 156.45ms, mfu 103.63%
iter 44100: loss 2.8607, time 155.69ms, mfu 104.08%
iter 44110: loss 2.8675, time 156.21ms, mfu 104.44%
iter 44120: loss 2.8388, time 155.95ms, mfu 104.79%
iter 44130: loss 2.9786, time 156.06ms, mfu 105.10%
iter 44140: loss 2.9759, time 156.47ms, mfu 105.35%
iter 44150: loss 2.9370, time 156.95ms, mfu 105.54%
iter 44160: loss 3.0420, time 155.91ms, mfu 105.78%
iter 44170: loss 3.0276, time 155.87ms, mfu 106.00%
iter 44180: loss 3.0267, time 155.87ms, mfu 106.20%
iter 44190: loss 3.0272, time 156.39ms, mfu 106.34%
iter 44200: loss 2.8884, time 156.52ms, mfu 106.46%
iter 44210: loss 3.1027, time 156.09ms, mfu 106.60%
iter 44220: loss 2.9863, time 157.07ms, mfu 106.66%
iter 44230: loss 3.0532, time 155.52ms, mfu 106.81%
iter 44240: loss 2.9982, time 156.78ms, mfu 106.87%
iter 44250: loss 3.0994, time 156.52ms, mfu 106.94%
iter 44260: loss 2.7552, time 156.12ms, mfu 107.02%
iter 44270: loss 2.8488, time 156.98ms, mfu 107.04%
iter 44280: loss 3.1149, time 155.85ms, mfu 107.14%
iter 44290: loss 3.1274, time 155.78ms, mfu 107.23%
iter 44300: loss 2.9009, time 156.88ms, mfu 107.24%
iter 44310: loss 3.0448, time 155.75ms, mfu 107.32%
iter 44320: loss 2.8394, time 156.13ms, mfu 107.37%
iter 44330: loss 2.9018, time 156.02ms, mfu 107.42%
iter 44340: loss 3.0247, time 155.69ms, mfu 107.49%
iter 44350: loss 2.8897, time 156.12ms, mfu 107.52%
iter 44360: loss 3.1197, time 155.65ms, mfu 107.59%
iter 44370: loss 2.8763, time 155.91ms, mfu 107.62%
iter 44380: loss 3.1556, time 156.47ms, mfu 107.62%
iter 44390: loss 2.9134, time 157.01ms, mfu 107.58%
iter 44400: loss 3.0536, time 156.73ms, mfu 107.56%
iter 44410: loss 3.0492, time 156.17ms, mfu 107.58%
iter 44420: loss 2.8208, time 155.30ms, mfu 107.66%
iter 44430: loss 2.9697, time 157.15ms, mfu 107.61%
iter 44440: loss 3.1011, time 156.15ms, mfu 107.63%
iter 44450: loss 2.9301, time 156.89ms, mfu 107.59%
iter 44460: loss 3.0479, time 155.91ms, mfu 107.63%
iter 44470: loss 2.9303, time 156.11ms, mfu 107.65%
iter 44480: loss 2.9941, time 155.00ms, mfu 107.74%
iter 44490: loss 2.7498, time 156.42ms, mfu 107.73%
iter 44500: loss 2.9258, time 156.27ms, mfu 107.73%
iter 44510: loss 3.0005, time 156.29ms, mfu 107.73%
iter 44520: loss 2.9914, time 156.14ms, mfu 107.73%
iter 44530: loss 2.9194, time 155.41ms, mfu 107.79%
iter 44540: loss 3.0590, time 156.25ms, mfu 107.78%
iter 44550: loss 3.1160, time 156.04ms, mfu 107.79%
iter 44560: loss 2.9649, time 155.85ms, mfu 107.81%
iter 44570: loss 3.0207, time 156.54ms, mfu 107.79%
iter 44580: loss 3.0387, time 155.92ms, mfu 107.80%
iter 44590: loss 2.9205, time 156.17ms, mfu 107.80%
iter 44600: loss 2.8400, time 155.67ms, mfu 107.83%
iter 44610: loss 3.0926, time 156.83ms, mfu 107.78%
iter 44620: loss 2.9633, time 156.53ms, mfu 107.76%
iter 44630: loss 3.0330, time 157.30ms, mfu 107.68%
iter 44640: loss 2.6776, time 156.58ms, mfu 107.66%
iter 44650: loss 2.7788, time 157.18ms, mfu 107.61%
iter 44660: loss 2.9295, time 155.48ms, mfu 107.67%
iter 44670: loss 2.8450, time 156.47ms, mfu 107.66%
iter 44680: loss 2.9336, time 157.29ms, mfu 107.60%
iter 44690: loss 2.5603, time 156.55ms, mfu 107.59%
iter 44700: loss 2.8118, time 156.81ms, mfu 107.57%
iter 44710: loss 3.1053, time 156.28ms, mfu 107.58%
iter 44720: loss 2.9819, time 156.22ms, mfu 107.60%
iter 44730: loss 2.8748, time 157.07ms, mfu 107.55%
iter 44740: loss 2.8309, time 156.11ms, mfu 107.58%
iter 44750: loss 2.9471, time 155.65ms, mfu 107.64%
iter 44760: loss 2.8553, time 156.11ms, mfu 107.66%
iter 44770: loss 2.8781, time 156.19ms, mfu 107.67%
iter 44780: loss 2.8267, time 156.02ms, mfu 107.69%
iter 44790: loss 2.9236, time 155.79ms, mfu 107.72%
iter 44800: loss 2.9158, time 156.75ms, mfu 107.69%
iter 44810: loss 2.8606, time 156.86ms, mfu 107.65%
iter 44820: loss 2.8752, time 155.98ms, mfu 107.68%
iter 44830: loss 2.7670, time 155.67ms, mfu 107.72%
iter 44840: loss 2.9068, time 156.46ms, mfu 107.71%
iter 44850: loss 2.6061, time 156.00ms, mfu 107.73%
iter 44860: loss 2.9828, time 155.58ms, mfu 107.77%
iter 44870: loss 3.1119, time 156.03ms, mfu 107.78%
iter 44880: loss 2.9462, time 157.23ms, mfu 107.71%
iter 44890: loss 2.9797, time 156.26ms, mfu 107.71%
iter 44900: loss 3.0014, time 155.55ms, mfu 107.76%
iter 44910: loss 2.9509, time 156.68ms, mfu 107.73%
iter 44920: loss 3.0619, time 156.31ms, mfu 107.72%
iter 44930: loss 2.7453, time 156.39ms, mfu 107.72%
iter 44940: loss 2.9294, time 156.16ms, mfu 107.72%
iter 44950: loss 2.9974, time 156.38ms, mfu 107.71%
iter 44960: loss 2.9085, time 155.57ms, mfu 107.76%
iter 44970: loss 2.8608, time 155.64ms, mfu 107.80%
iter 44980: loss 2.7852, time 156.18ms, mfu 107.80%
iter 44990: loss 2.9321, time 157.05ms, mfu 107.74%
step 45000: train loss 2.9680, val loss 3.3896
saving checkpoint to out_openwebtext
iter 45000: loss 2.8304, time 5259.96ms, mfu 97.28%
iter 45010: loss 3.1468, time 155.98ms, mfu 98.35%
iter 45020: loss 3.0377, time 156.33ms, mfu 99.28%
iter 45030: loss 2.8131, time 156.39ms, mfu 100.11%
iter 45040: loss 3.0788, time 156.15ms, mfu 100.88%
iter 45050: loss 3.0322, time 156.13ms, mfu 101.57%
iter 45060: loss 2.9857, time 155.79ms, mfu 102.22%
iter 45070: loss 2.9967, time 156.75ms, mfu 102.74%
iter 45080: loss 3.0345, time 155.81ms, mfu 103.27%
iter 45090: loss 2.9255, time 156.86ms, mfu 103.67%
iter 45100: loss 3.0353, time 156.00ms, mfu 104.09%
iter 45110: loss 2.9666, time 156.26ms, mfu 104.46%
iter 45120: loss 3.0217, time 157.44ms, mfu 104.70%
iter 45130: loss 2.9067, time 156.07ms, mfu 105.02%
iter 45140: loss 3.0457, time 157.13ms, mfu 105.23%
iter 45150: loss 2.8773, time 157.16ms, mfu 105.42%
iter 45160: loss 2.4885, time 156.05ms, mfu 105.66%
iter 45170: loss 2.8176, time 156.97ms, mfu 105.82%
iter 45180: loss 3.2036, time 156.62ms, mfu 105.98%
iter 45190: loss 2.9025, time 156.30ms, mfu 106.15%
iter 45200: loss 3.0592, time 155.65ms, mfu 106.35%
iter 45210: loss 2.7891, time 156.41ms, mfu 106.48%
iter 45220: loss 3.0378, time 156.65ms, mfu 106.58%
iter 45230: loss 3.0674, time 156.51ms, mfu 106.67%
iter 45240: loss 2.8525, time 156.63ms, mfu 106.75%
iter 45250: loss 3.0543, time 155.75ms, mfu 106.89%
iter 45260: loss 3.0053, time 155.86ms, mfu 107.00%
iter 45270: loss 3.0815, time 155.96ms, mfu 107.09%
iter 45280: loss 2.9801, time 155.96ms, mfu 107.17%
iter 45290: loss 3.0473, time 155.93ms, mfu 107.25%
iter 45300: loss 2.9088, time 157.04ms, mfu 107.24%
iter 45310: loss 2.9311, time 156.28ms, mfu 107.29%
iter 45320: loss 3.0098, time 156.81ms, mfu 107.30%
iter 45330: loss 2.8836, time 156.74ms, mfu 107.30%
iter 45340: loss 2.5764, time 156.08ms, mfu 107.36%
iter 45350: loss 3.0365, time 156.26ms, mfu 107.40%
iter 45360: loss 2.8129, time 156.28ms, mfu 107.43%
iter 45370: loss 2.9108, time 156.49ms, mfu 107.44%
iter 45380: loss 2.8630, time 157.30ms, mfu 107.40%
iter 45390: loss 3.0088, time 156.20ms, mfu 107.43%
iter 45400: loss 3.0114, time 156.98ms, mfu 107.41%
iter 45410: loss 3.0890, time 155.61ms, mfu 107.49%
iter 45420: loss 3.0826, time 155.39ms, mfu 107.57%
iter 45430: loss 3.1954, time 156.45ms, mfu 107.57%
iter 45440: loss 2.9556, time 156.16ms, mfu 107.60%
iter 45450: loss 2.9348, time 155.97ms, mfu 107.63%
iter 45460: loss 3.0409, time 156.19ms, mfu 107.64%
iter 45470: loss 3.0672, time 156.57ms, mfu 107.63%
iter 45480: loss 2.9361, time 156.70ms, mfu 107.61%
iter 45490: loss 2.9866, time 155.75ms, mfu 107.65%
iter 45500: loss 3.0699, time 155.92ms, mfu 107.68%
iter 45510: loss 2.9282, time 156.31ms, mfu 107.68%
iter 45520: loss 2.9405, time 156.38ms, mfu 107.68%
iter 45530: loss 3.0169, time 156.10ms, mfu 107.69%
iter 45540: loss 3.0338, time 156.11ms, mfu 107.71%
iter 45550: loss 2.8545, time 155.77ms, mfu 107.74%
iter 45560: loss 2.9161, time 155.72ms, mfu 107.78%
iter 45570: loss 2.8391, time 155.67ms, mfu 107.81%
iter 45580: loss 3.0036, time 156.85ms, mfu 107.76%
iter 45590: loss 2.9042, time 156.76ms, mfu 107.72%
iter 45600: loss 3.1140, time 156.27ms, mfu 107.72%
iter 45610: loss 2.9852, time 155.37ms, mfu 107.79%
iter 45620: loss 2.9143, time 156.94ms, mfu 107.73%
iter 45630: loss 2.8745, time 155.55ms, mfu 107.78%
iter 45640: loss 3.2397, time 156.07ms, mfu 107.79%
iter 45650: loss 2.8104, time 157.03ms, mfu 107.73%
iter 45660: loss 2.9282, time 156.47ms, mfu 107.71%
iter 45670: loss 3.1709, time 156.72ms, mfu 107.68%
iter 45680: loss 2.8155, time 155.95ms, mfu 107.71%
iter 45690: loss 3.0123, time 157.03ms, mfu 107.66%
iter 45700: loss 3.0435, time 156.40ms, mfu 107.65%
iter 45710: loss 2.8563, time 156.86ms, mfu 107.62%
iter 45720: loss 2.9031, time 157.13ms, mfu 107.57%
iter 45730: loss 2.5817, time 155.95ms, mfu 107.61%
iter 45740: loss 2.9488, time 155.83ms, mfu 107.65%
iter 45750: loss 2.8566, time 156.80ms, mfu 107.62%
iter 45760: loss 2.9458, time 156.83ms, mfu 107.59%
iter 45770: loss 2.8065, time 156.05ms, mfu 107.62%
iter 45780: loss 2.9443, time 156.57ms, mfu 107.61%
iter 45790: loss 3.0920, time 156.19ms, mfu 107.62%
iter 45800: loss 2.7391, time 155.79ms, mfu 107.66%
iter 45810: loss 3.0655, time 156.62ms, mfu 107.64%
iter 45820: loss 2.9260, time 156.07ms, mfu 107.67%
iter 45830: loss 2.8399, time 156.88ms, mfu 107.63%
iter 45840: loss 2.9249, time 156.66ms, mfu 107.61%
iter 45850: loss 2.9186, time 155.54ms, mfu 107.67%
iter 45860: loss 3.0288, time 156.11ms, mfu 107.69%
iter 45870: loss 3.0816, time 156.90ms, mfu 107.65%
iter 45880: loss 2.4727, time 156.78ms, mfu 107.62%
iter 45890: loss 2.9188, time 156.89ms, mfu 107.58%
iter 45900: loss 2.9551, time 155.96ms, mfu 107.62%
iter 45910: loss 3.0571, time 155.87ms, mfu 107.66%
iter 45920: loss 2.7126, time 156.07ms, mfu 107.68%
iter 45930: loss 3.0801, time 156.12ms, mfu 107.69%
iter 45940: loss 2.8662, time 156.26ms, mfu 107.69%
iter 45950: loss 2.9551, time 156.23ms, mfu 107.70%
iter 45960: loss 3.0137, time 156.00ms, mfu 107.72%
iter 45970: loss 3.0586, time 156.43ms, mfu 107.71%
iter 45980: loss 2.8889, time 156.21ms, mfu 107.71%
iter 45990: loss 3.0907, time 157.16ms, mfu 107.65%
step 46000: train loss 2.9573, val loss 3.4072
saving checkpoint to out_openwebtext
iter 46000: loss 2.9477, time 5240.16ms, mfu 97.21%
iter 46010: loss 2.8615, time 155.48ms, mfu 98.31%
iter 46020: loss 3.0169, time 157.12ms, mfu 99.19%
iter 46030: loss 3.0259, time 156.00ms, mfu 100.06%
iter 46040: loss 3.0825, time 155.63ms, mfu 100.87%
iter 46050: loss 2.9383, time 156.44ms, mfu 101.55%
iter 46060: loss 3.0289, time 155.88ms, mfu 102.19%
iter 46070: loss 3.0044, time 156.42ms, mfu 102.73%
iter 46080: loss 2.9195, time 156.53ms, mfu 103.21%
iter 46090: loss 2.9478, time 156.51ms, mfu 103.65%
iter 46100: loss 2.9270, time 156.31ms, mfu 104.05%
iter 46110: loss 2.9525, time 155.82ms, mfu 104.45%
iter 46120: loss 3.0347, time 156.50ms, mfu 104.76%
iter 46130: loss 2.8381, time 155.55ms, mfu 105.10%
iter 46140: loss 2.9762, time 156.16ms, mfu 105.37%
iter 46150: loss 3.1692, time 156.45ms, mfu 105.59%
iter 46160: loss 3.1481, time 155.98ms, mfu 105.83%
iter 46170: loss 3.0008, time 155.66ms, mfu 106.06%
iter 46180: loss 3.0468, time 156.84ms, mfu 106.18%
iter 46190: loss 3.0185, time 155.93ms, mfu 106.36%
iter 46200: loss 2.9475, time 156.30ms, mfu 106.49%
iter 46210: loss 2.6601, time 156.78ms, mfu 106.58%
iter 46220: loss 3.0289, time 155.74ms, mfu 106.73%
iter 46230: loss 2.9634, time 156.05ms, mfu 106.84%
iter 46240: loss 2.8310, time 156.28ms, mfu 106.93%
iter 46250: loss 2.9395, time 156.47ms, mfu 106.99%
iter 46260: loss 2.8609, time 156.37ms, mfu 107.06%
iter 46270: loss 2.8565, time 155.90ms, mfu 107.15%
iter 46280: loss 2.9105, time 155.98ms, mfu 107.23%
iter 46290: loss 3.0526, time 155.86ms, mfu 107.30%
iter 46300: loss 2.7306, time 155.50ms, mfu 107.40%
iter 46310: loss 2.8905, time 155.68ms, mfu 107.47%
iter 46320: loss 2.9130, time 155.77ms, mfu 107.53%
iter 46330: loss 3.1451, time 156.06ms, mfu 107.56%
iter 46340: loss 2.9809, time 155.90ms, mfu 107.60%
iter 46350: loss 2.9721, time 155.95ms, mfu 107.64%
iter 46360: loss 2.8738, time 155.56ms, mfu 107.69%
iter 46370: loss 3.0761, time 156.84ms, mfu 107.66%
iter 46380: loss 3.0527, time 156.19ms, mfu 107.67%
iter 46390: loss 3.0809, time 155.94ms, mfu 107.69%
iter 46400: loss 2.8728, time 156.06ms, mfu 107.71%
iter 46410: loss 2.9265, time 156.29ms, mfu 107.71%
