step 0: train loss 10.9886, val loss 10.9897
iter 12570: loss 3.2630, time 156.98ms, mfu 107.64%
iter 12580: loss 3.5064, time 155.89ms, mfu 107.67%
iter 12590: loss 3.3540, time 157.46ms, mfu 107.60%
iter 12600: loss 3.3983, time 156.35ms, mfu 107.60%
iter 12610: loss 3.2930, time 156.41ms, mfu 107.60%
iter 12620: loss 3.2840, time 156.03ms, mfu 107.63%
iter 12630: loss 3.3574, time 155.81ms, mfu 107.67%
iter 12640: loss 3.3629, time 156.15ms, mfu 107.68%
iter 12650: loss 3.2554, time 156.57ms, mfu 107.67%
iter 12660: loss 3.4722, time 156.55ms, mfu 107.65%
iter 12670: loss 3.3724, time 155.43ms, mfu 107.72%
iter 12680: loss 3.5124, time 156.44ms, mfu 107.70%
iter 12690: loss 3.4321, time 155.68ms, mfu 107.75%
iter 12700: loss 3.2199, time 157.25ms, mfu 107.68%
iter 12710: loss 3.2299, time 156.05ms, mfu 107.69%
iter 12720: loss 3.5871, time 156.49ms, mfu 107.68%
iter 12730: loss 3.3697, time 155.65ms, mfu 107.73%
iter 12740: loss 3.3555, time 156.90ms, mfu 107.68%
iter 12750: loss 3.2783, time 156.18ms, mfu 107.69%
iter 12760: loss 3.5605, time 156.93ms, mfu 107.65%
iter 12770: loss 3.5154, time 156.34ms, mfu 107.65%
iter 12780: loss 3.0801, time 157.13ms, mfu 107.60%
iter 12790: loss 3.2124, time 156.78ms, mfu 107.57%
iter 12800: loss 3.4825, time 155.48ms, mfu 107.64%
iter 12810: loss 3.3694, time 156.08ms, mfu 107.66%
iter 12820: loss 3.2384, time 155.62ms, mfu 107.71%
iter 12830: loss 3.2926, time 156.11ms, mfu 107.72%
iter 12840: loss 3.2959, time 156.76ms, mfu 107.69%
iter 12850: loss 3.3615, time 156.52ms, mfu 107.67%
iter 12860: loss 3.2683, time 156.42ms, mfu 107.67%
iter 12870: loss 3.1695, time 155.71ms, mfu 107.71%
iter 12880: loss 3.3071, time 156.35ms, mfu 107.71%
iter 12890: loss 3.3791, time 155.96ms, mfu 107.73%
iter 12900: loss 3.2112, time 156.59ms, mfu 107.70%
iter 12910: loss 3.2843, time 156.09ms, mfu 107.72%
iter 12920: loss 3.4560, time 157.13ms, mfu 107.66%
iter 12930: loss 3.3739, time 156.31ms, mfu 107.66%
iter 12940: loss 3.3259, time 156.54ms, mfu 107.65%
iter 12950: loss 3.3189, time 155.95ms, mfu 107.68%
iter 12960: loss 3.4247, time 156.28ms, mfu 107.68%
iter 12970: loss 3.4211, time 156.55ms, mfu 107.66%
iter 12980: loss 3.4127, time 155.52ms, mfu 107.72%
iter 12990: loss 3.2733, time 156.12ms, mfu 107.73%
step 13000: train loss 3.3297, val loss 3.3389
saving checkpoint to out
iter 13000: loss 3.4304, time 5096.71ms, mfu 97.29%
iter 13010: loss 3.0377, time 155.68ms, mfu 98.37%
iter 13020: loss 3.1602, time 156.80ms, mfu 99.27%
iter 13030: loss 3.4151, time 156.35ms, mfu 100.11%
iter 13040: loss 3.3339, time 155.96ms, mfu 100.89%
iter 13050: loss 3.3847, time 155.63ms, mfu 101.62%
iter 13060: loss 3.3807, time 156.42ms, mfu 102.22%
iter 13070: loss 3.2128, time 155.80ms, mfu 102.80%
iter 13080: loss 3.2988, time 156.00ms, mfu 103.31%
iter 13090: loss 3.3390, time 156.33ms, mfu 103.74%
iter 13100: loss 3.4318, time 156.05ms, mfu 104.16%
iter 13110: loss 3.2593, time 156.87ms, mfu 104.47%
iter 13120: loss 3.4135, time 156.70ms, mfu 104.77%
iter 13130: loss 3.4470, time 155.56ms, mfu 105.11%
iter 13140: loss 3.5965, time 156.59ms, mfu 105.35%
iter 13150: loss 3.3474, time 156.05ms, mfu 105.60%
iter 13160: loss 3.3870, time 155.91ms, mfu 105.84%
iter 13170: loss 3.2520, time 156.07ms, mfu 106.04%
iter 13180: loss 3.1768, time 156.54ms, mfu 106.19%
iter 13190: loss 3.4639, time 155.71ms, mfu 106.38%
iter 13200: loss 3.3469, time 156.40ms, mfu 106.50%
iter 13210: loss 3.4741, time 156.48ms, mfu 106.61%
iter 13220: loss 3.2897, time 156.49ms, mfu 106.70%
iter 13230: loss 3.4332, time 156.16ms, mfu 106.81%
iter 13240: loss 3.3391, time 156.74ms, mfu 106.87%
iter 13250: loss 3.3274, time 156.82ms, mfu 106.92%
iter 13260: loss 3.4188, time 156.77ms, mfu 106.96%
iter 13270: loss 3.2813, time 156.94ms, mfu 106.99%
iter 13280: loss 3.4166, time 155.93ms, mfu 107.09%
iter 13290: loss 3.3849, time 155.60ms, mfu 107.20%
iter 13300: loss 3.2924, time 155.66ms, mfu 107.29%
iter 13310: loss 3.4324, time 156.95ms, mfu 107.29%
iter 13320: loss 3.5248, time 156.29ms, mfu 107.33%
iter 13330: loss 3.4751, time 156.35ms, mfu 107.36%
iter 13340: loss 3.4768, time 156.98ms, mfu 107.35%
iter 13350: loss 3.1334, time 155.58ms, mfu 107.43%
iter 13360: loss 3.3308, time 156.94ms, mfu 107.41%
iter 13370: loss 3.3688, time 156.53ms, mfu 107.43%
iter 13380: loss 3.4644, time 156.02ms, mfu 107.47%
iter 13390: loss 3.4468, time 155.86ms, mfu 107.52%
iter 13400: loss 3.3087, time 156.39ms, mfu 107.53%
iter 13410: loss 3.3400, time 155.68ms, mfu 107.59%
iter 13420: loss 3.2925, time 156.95ms, mfu 107.56%
iter 13430: loss 3.4173, time 156.94ms, mfu 107.53%
iter 13440: loss 3.3720, time 156.56ms, mfu 107.53%
iter 13450: loss 3.0698, time 156.65ms, mfu 107.52%
iter 13460: loss 3.3436, time 155.75ms, mfu 107.57%
iter 13470: loss 3.1197, time 157.15ms, mfu 107.53%
iter 13480: loss 3.3597, time 157.15ms, mfu 107.49%
iter 13490: loss 3.6453, time 156.40ms, mfu 107.50%
iter 13500: loss 3.3131, time 156.81ms, mfu 107.48%
iter 13510: loss 3.3953, time 156.62ms, mfu 107.48%
iter 13520: loss 3.1806, time 156.74ms, mfu 107.47%
iter 13530: loss 3.1685, time 156.12ms, mfu 107.51%
iter 13540: loss 3.2162, time 156.19ms, mfu 107.53%
iter 13550: loss 3.3229, time 156.53ms, mfu 107.53%
iter 13560: loss 3.1166, time 156.03ms, mfu 107.57%
iter 13570: loss 3.3311, time 156.26ms, mfu 107.58%
iter 13580: loss 3.3779, time 156.21ms, mfu 107.60%
iter 13590: loss 3.3485, time 155.69ms, mfu 107.65%
iter 13600: loss 3.3502, time 156.02ms, mfu 107.68%
iter 13610: loss 3.2725, time 156.83ms, mfu 107.64%
iter 13620: loss 3.2749, time 156.14ms, mfu 107.66%
iter 13630: loss 3.3459, time 156.33ms, mfu 107.66%
iter 13640: loss 3.0873, time 155.90ms, mfu 107.69%
iter 13650: loss 3.4119, time 156.19ms, mfu 107.70%
iter 13660: loss 3.4084, time 155.90ms, mfu 107.72%
iter 13670: loss 3.3504, time 156.06ms, mfu 107.74%
iter 13680: loss 3.3551, time 155.79ms, mfu 107.77%
iter 13690: loss 3.4224, time 156.23ms, mfu 107.77%
iter 13700: loss 3.4593, time 155.79ms, mfu 107.79%
iter 13710: loss 3.4616, time 156.89ms, mfu 107.74%
iter 13720: loss 3.2945, time 155.91ms, mfu 107.77%
iter 13730: loss 3.2822, time 155.88ms, mfu 107.79%
iter 13740: loss 3.2980, time 155.81ms, mfu 107.81%
iter 13750: loss 3.2557, time 155.73ms, mfu 107.84%
iter 13760: loss 3.3804, time 156.36ms, mfu 107.82%
iter 13770: loss 3.2068, time 156.18ms, mfu 107.82%
iter 13780: loss 3.3337, time 157.09ms, mfu 107.75%
iter 13790: loss 3.3727, time 155.69ms, mfu 107.79%
iter 13800: loss 3.3945, time 155.77ms, mfu 107.81%
iter 13810: loss 3.2556, time 156.78ms, mfu 107.77%
iter 13820: loss 3.4643, time 156.26ms, mfu 107.76%
iter 13830: loss 3.3819, time 157.04ms, mfu 107.71%
iter 13840: loss 3.3211, time 156.24ms, mfu 107.71%
iter 13850: loss 3.3634, time 156.34ms, mfu 107.70%
iter 13860: loss 3.3941, time 157.01ms, mfu 107.66%
iter 13870: loss 3.3353, time 156.16ms, mfu 107.67%
iter 13880: loss 3.2493, time 156.40ms, mfu 107.66%
iter 13890: loss 3.3430, time 156.42ms, mfu 107.66%
iter 13900: loss 3.3692, time 156.01ms, mfu 107.68%
iter 13910: loss 3.2661, time 155.75ms, mfu 107.72%
iter 13920: loss 3.2201, time 155.53ms, mfu 107.77%
iter 13930: loss 3.4759, time 155.46ms, mfu 107.82%
iter 13940: loss 3.3886, time 156.65ms, mfu 107.78%
iter 13950: loss 3.3073, time 156.24ms, mfu 107.78%
iter 13960: loss 3.4643, time 155.81ms, mfu 107.80%
iter 13970: loss 3.3610, time 156.77ms, mfu 107.76%
iter 13980: loss 3.3777, time 155.74ms, mfu 107.79%
iter 13990: loss 3.4991, time 156.10ms, mfu 107.80%
step 14000: train loss 3.3163, val loss 3.3279
saving checkpoint to out
iter 14000: loss 3.0865, time 5031.83ms, mfu 97.35%
iter 14010: loss 3.1684, time 155.29ms, mfu 98.46%
iter 14020: loss 3.2956, time 157.00ms, mfu 99.33%
iter 14030: loss 3.2227, time 156.63ms, mfu 100.15%
iter 14040: loss 3.2771, time 156.46ms, mfu 100.89%
iter 14050: loss 3.3415, time 156.16ms, mfu 101.58%
iter 14060: loss 3.3150, time 155.70ms, mfu 102.23%
iter 14070: loss 3.2952, time 155.78ms, mfu 102.81%
iter 14080: loss 3.2475, time 156.37ms, mfu 103.30%
iter 14090: loss 3.2411, time 156.27ms, mfu 103.74%
iter 14100: loss 3.4113, time 156.81ms, mfu 104.10%
iter 14110: loss 3.1615, time 156.44ms, mfu 104.45%
iter 14120: loss 3.5542, time 156.21ms, mfu 104.78%
iter 14130: loss 3.1293, time 157.20ms, mfu 105.01%
iter 14140: loss 3.3519, time 155.89ms, mfu 105.31%
iter 14150: loss 3.2302, time 156.87ms, mfu 105.51%
iter 14160: loss 3.2389, time 156.53ms, mfu 105.71%
iter 14170: loss 3.2898, time 156.01ms, mfu 105.93%
iter 14180: loss 3.2709, time 156.62ms, mfu 106.08%
iter 14190: loss 3.2692, time 156.13ms, mfu 106.25%
iter 14200: loss 3.4340, time 156.98ms, mfu 106.35%
iter 14210: loss 3.2511, time 157.13ms, mfu 106.43%
iter 14220: loss 3.2678, time 156.61ms, mfu 106.53%
iter 14230: loss 3.3824, time 155.72ms, mfu 106.69%
iter 14240: loss 3.1640, time 155.67ms, mfu 106.83%
iter 14250: loss 3.1618, time 156.19ms, mfu 106.93%
iter 14260: loss 3.4040, time 155.42ms, mfu 107.07%
iter 14270: loss 3.2537, time 155.83ms, mfu 107.16%
iter 14280: loss 3.3906, time 156.66ms, mfu 107.19%
iter 14290: loss 3.3980, time 156.37ms, mfu 107.23%
iter 14300: loss 3.2669, time 156.97ms, mfu 107.23%
iter 14310: loss 3.4453, time 156.31ms, mfu 107.28%
iter 14320: loss 3.2390, time 155.73ms, mfu 107.36%
iter 14330: loss 3.3034, time 156.58ms, mfu 107.37%
iter 14340: loss 3.2698, time 156.64ms, mfu 107.38%
iter 14350: loss 3.4257, time 155.62ms, mfu 107.46%
iter 14360: loss 3.3311, time 156.91ms, mfu 107.44%
iter 14370: loss 3.2068, time 156.14ms, mfu 107.48%
iter 14380: loss 3.1651, time 156.96ms, mfu 107.46%
iter 14390: loss 3.2984, time 157.01ms, mfu 107.43%
iter 14400: loss 3.4186, time 156.13ms, mfu 107.47%
iter 14410: loss 3.2474, time 156.45ms, mfu 107.48%
iter 14420: loss 3.4082, time 157.27ms, mfu 107.44%
iter 14430: loss 3.2282, time 156.70ms, mfu 107.43%
iter 14440: loss 3.3648, time 156.97ms, mfu 107.41%
iter 14450: loss 3.3918, time 155.95ms, mfu 107.47%
iter 14460: loss 3.2542, time 156.05ms, mfu 107.51%
iter 14470: loss 3.4507, time 156.86ms, mfu 107.49%
iter 14480: loss 3.2842, time 155.93ms, mfu 107.53%
iter 14490: loss 3.0264, time 156.31ms, mfu 107.55%
iter 14500: loss 3.2727, time 156.74ms, mfu 107.53%
iter 14510: loss 3.4244, time 155.97ms, mfu 107.57%
iter 14520: loss 3.3080, time 156.09ms, mfu 107.60%
iter 14530: loss 3.2834, time 156.75ms, mfu 107.58%
iter 14540: loss 3.0703, time 155.99ms, mfu 107.61%
iter 14550: loss 3.2786, time 156.33ms, mfu 107.62%
iter 14560: loss 3.3514, time 156.78ms, mfu 107.59%
iter 14570: loss 3.4412, time 156.25ms, mfu 107.60%
iter 14580: loss 3.2506, time 157.00ms, mfu 107.56%
iter 14590: loss 3.5085, time 155.97ms, mfu 107.60%
iter 14600: loss 3.2428, time 156.75ms, mfu 107.58%
iter 14610: loss 3.2209, time 155.92ms, mfu 107.62%
iter 14620: loss 3.4778, time 156.63ms, mfu 107.60%
iter 14630: loss 3.2123, time 156.05ms, mfu 107.63%
iter 14640: loss 3.1455, time 156.58ms, mfu 107.62%
iter 14650: loss 3.2617, time 155.83ms, mfu 107.66%
iter 14660: loss 3.2058, time 156.85ms, mfu 107.62%
iter 14670: loss 3.3777, time 155.69ms, mfu 107.67%
iter 14680: loss 3.4322, time 156.80ms, mfu 107.64%
iter 14690: loss 3.1599, time 156.78ms, mfu 107.61%
iter 14700: loss 3.3227, time 156.52ms, mfu 107.60%
iter 14710: loss 3.3333, time 156.52ms, mfu 107.60%
iter 14720: loss 3.1374, time 156.47ms, mfu 107.60%
iter 14730: loss 3.3210, time 156.63ms, mfu 107.58%
iter 14740: loss 3.4454, time 156.18ms, mfu 107.60%
iter 14750: loss 3.1577, time 155.80ms, mfu 107.65%
iter 14760: loss 3.2147, time 156.40ms, mfu 107.64%
iter 14770: loss 3.2958, time 156.50ms, mfu 107.63%
iter 14780: loss 3.2805, time 156.55ms, mfu 107.62%
iter 14790: loss 3.3304, time 156.38ms, mfu 107.62%
iter 14800: loss 3.2211, time 156.50ms, mfu 107.62%
iter 14810: loss 3.1926, time 156.09ms, mfu 107.64%
iter 14820: loss 3.2651, time 156.46ms, mfu 107.63%
iter 14830: loss 3.1627, time 156.20ms, mfu 107.65%
iter 14840: loss 3.3341, time 155.65ms, mfu 107.70%
iter 14850: loss 3.1360, time 155.85ms, mfu 107.73%
iter 14860: loss 3.3684, time 156.64ms, mfu 107.70%
iter 14870: loss 3.5440, time 156.45ms, mfu 107.69%
iter 14880: loss 3.2171, time 156.58ms, mfu 107.67%
iter 14890: loss 3.3731, time 157.00ms, mfu 107.62%
iter 14900: loss 3.1275, time 156.18ms, mfu 107.64%
iter 14910: loss 3.2624, time 156.00ms, mfu 107.67%
iter 14920: loss 3.2532, time 156.47ms, mfu 107.66%
iter 14930: loss 3.3393, time 156.73ms, mfu 107.63%
iter 14940: loss 3.3297, time 156.23ms, mfu 107.64%
iter 14950: loss 3.2245, time 156.52ms, mfu 107.63%
iter 14960: loss 3.2901, time 155.96ms, mfu 107.66%
iter 14970: loss 3.1186, time 155.40ms, mfu 107.73%
iter 14980: loss 3.4067, time 156.72ms, mfu 107.70%
iter 14990: loss 3.4377, time 156.12ms, mfu 107.71%
step 15000: train loss 3.3133, val loss 3.3109
saving checkpoint to out
iter 15000: loss 3.1396, time 5044.28ms, mfu 97.27%
iter 15010: loss 3.4133, time 155.69ms, mfu 98.36%
iter 15020: loss 3.4020, time 156.09ms, mfu 99.30%
iter 15030: loss 3.4111, time 155.55ms, mfu 100.19%
iter 15040: loss 3.3686, time 157.14ms, mfu 100.89%
iter 15050: loss 3.2367, time 156.04ms, mfu 101.59%
iter 15060: loss 3.2837, time 156.68ms, mfu 102.17%
iter 15070: loss 3.4706, time 156.09ms, mfu 102.74%
iter 15080: loss 3.4280, time 155.10ms, mfu 103.32%
iter 15090: loss 3.1217, time 156.02ms, mfu 103.77%
iter 15100: loss 3.2158, time 156.00ms, mfu 104.19%
iter 15110: loss 3.1938, time 156.50ms, mfu 104.52%
iter 15120: loss 3.3389, time 156.87ms, mfu 104.80%
iter 15130: loss 3.4606, time 156.67ms, mfu 105.07%
iter 15140: loss 3.2611, time 156.31ms, mfu 105.33%
iter 15150: loss 3.1139, time 156.41ms, mfu 105.56%
iter 15160: loss 3.3258, time 157.00ms, mfu 105.72%
iter 15170: loss 3.2566, time 156.84ms, mfu 105.88%
iter 15180: loss 3.2622, time 157.33ms, mfu 105.99%
iter 15190: loss 3.4317, time 156.18ms, mfu 106.17%
iter 15200: loss 3.2139, time 156.41ms, mfu 106.32%
iter 15210: loss 3.3190, time 155.61ms, mfu 106.50%
iter 15220: loss 3.3574, time 156.19ms, mfu 106.63%
iter 15230: loss 3.3957, time 156.72ms, mfu 106.71%
iter 15240: loss 3.1336, time 156.98ms, mfu 106.76%
iter 15250: loss 3.2650, time 157.03ms, mfu 106.80%
iter 15260: loss 3.2795, time 156.35ms, mfu 106.89%
iter 15270: loss 3.3994, time 155.95ms, mfu 106.99%
iter 15280: loss 3.3132, time 156.59ms, mfu 107.04%
iter 15290: loss 3.2785, time 156.00ms, mfu 107.13%
iter 15300: loss 3.4651, time 155.78ms, mfu 107.22%
iter 15310: loss 3.3604, time 156.61ms, mfu 107.25%
iter 15320: loss 3.2319, time 155.77ms, mfu 107.33%
iter 15330: loss 3.3027, time 155.59ms, mfu 107.41%
iter 15340: loss 3.3858, time 156.16ms, mfu 107.45%
iter 15350: loss 2.9940, time 156.94ms, mfu 107.43%
iter 15360: loss 3.2330, time 157.55ms, mfu 107.37%
iter 15370: loss 3.3533, time 156.27ms, mfu 107.41%
iter 15380: loss 3.3060, time 155.94ms, mfu 107.46%
iter 15390: loss 3.4283, time 155.59ms, mfu 107.53%
iter 15400: loss 3.3295, time 155.90ms, mfu 107.58%
iter 15410: loss 3.3364, time 155.77ms, mfu 107.62%
iter 15420: loss 3.3433, time 156.41ms, mfu 107.62%
iter 15430: loss 3.2594, time 157.39ms, mfu 107.56%
iter 15440: loss 3.3188, time 155.64ms, mfu 107.62%
iter 15450: loss 3.2245, time 155.96ms, mfu 107.65%
iter 15460: loss 3.3121, time 156.76ms, mfu 107.62%
iter 15470: loss 3.4314, time 156.80ms, mfu 107.59%
iter 15480: loss 3.3571, time 156.89ms, mfu 107.56%
iter 15490: loss 2.9043, time 155.97ms, mfu 107.60%
iter 15500: loss 3.4701, time 156.82ms, mfu 107.57%
iter 15510: loss 3.3088, time 156.21ms, mfu 107.59%
iter 15520: loss 3.3705, time 156.70ms, mfu 107.57%
iter 15530: loss 3.3954, time 155.71ms, mfu 107.63%
iter 15540: loss 3.3287, time 156.90ms, mfu 107.59%
iter 15550: loss 3.1682, time 157.04ms, mfu 107.55%
iter 15560: loss 3.3147, time 155.95ms, mfu 107.59%
iter 15570: loss 3.1749, time 156.38ms, mfu 107.59%
iter 15580: loss 3.3618, time 155.56ms, mfu 107.65%
iter 15590: loss 3.3137, time 156.98ms, mfu 107.61%
iter 15600: loss 3.2464, time 155.68ms, mfu 107.66%
iter 15610: loss 3.3408, time 155.70ms, mfu 107.71%
iter 15620: loss 3.2855, time 156.67ms, mfu 107.68%
iter 15630: loss 3.5325, time 156.51ms, mfu 107.67%
iter 15640: loss 3.3429, time 156.46ms, mfu 107.66%
iter 15650: loss 3.4483, time 155.86ms, mfu 107.69%
iter 15660: loss 3.3738, time 156.25ms, mfu 107.70%
iter 15670: loss 3.1821, time 155.65ms, mfu 107.74%
iter 15680: loss 3.4397, time 155.65ms, mfu 107.78%
iter 15690: loss 3.3392, time 156.42ms, mfu 107.76%
iter 15700: loss 3.1387, time 155.93ms, mfu 107.78%
iter 15710: loss 3.2692, time 155.62ms, mfu 107.82%
iter 15720: loss 3.2575, time 156.25ms, mfu 107.81%
iter 15730: loss 3.2601, time 155.82ms, mfu 107.83%
iter 15740: loss 3.1824, time 156.44ms, mfu 107.81%
iter 15750: loss 3.3373, time 155.84ms, mfu 107.83%
iter 15760: loss 3.3887, time 156.03ms, mfu 107.83%
iter 15770: loss 3.3712, time 156.50ms, mfu 107.81%
iter 15780: loss 3.5839, time 155.52ms, mfu 107.85%
iter 15790: loss 3.1755, time 155.79ms, mfu 107.87%
iter 15800: loss 3.1651, time 156.86ms, mfu 107.81%
iter 15810: loss 3.3394, time 156.33ms, mfu 107.80%
iter 15820: loss 3.5169, time 155.82ms, mfu 107.82%
iter 15830: loss 3.2127, time 156.74ms, mfu 107.78%
iter 15840: loss 3.3950, time 155.91ms, mfu 107.80%
iter 15850: loss 3.2798, time 156.39ms, mfu 107.78%
iter 15860: loss 3.2291, time 156.09ms, mfu 107.79%
iter 15870: loss 3.1042, time 156.35ms, mfu 107.77%
iter 15880: loss 3.4637, time 156.27ms, mfu 107.77%
iter 15890: loss 3.4106, time 156.56ms, mfu 107.74%
iter 15900: loss 3.3838, time 155.25ms, mfu 107.81%
iter 15910: loss 3.2592, time 155.95ms, mfu 107.82%
iter 15920: loss 3.4023, time 157.07ms, mfu 107.76%
iter 15930: loss 3.1968, time 156.10ms, mfu 107.76%
iter 15940: loss 3.2679, time 156.12ms, mfu 107.77%
iter 15950: loss 3.4243, time 156.44ms, mfu 107.75%
iter 15960: loss 3.1752, time 156.30ms, mfu 107.75%
iter 15970: loss 3.4060, time 155.92ms, mfu 107.77%
iter 15980: loss 3.3233, time 156.36ms, mfu 107.76%
iter 15990: loss 3.2330, time 156.08ms, mfu 107.76%
step 16000: train loss 3.2910, val loss 3.3047
saving checkpoint to out
iter 16000: loss 3.4684, time 5135.44ms, mfu 97.32%
iter 16010: loss 3.3681, time 155.68ms, mfu 98.40%
iter 16020: loss 3.2170, time 156.13ms, mfu 99.34%
iter 16030: loss 3.3575, time 155.85ms, mfu 100.20%
iter 16040: loss 3.2630, time 156.08ms, mfu 100.97%
iter 16050: loss 3.3255, time 155.40ms, mfu 101.70%
iter 16060: loss 3.1301, time 155.75ms, mfu 102.34%
iter 16070: loss 3.2062, time 156.65ms, mfu 102.85%
iter 16080: loss 3.3778, time 157.38ms, mfu 103.26%
iter 16090: loss 3.3558, time 156.20ms, mfu 103.71%
iter 16100: loss 3.2733, time 156.56ms, mfu 104.09%
iter 16110: loss 3.3272, time 156.11ms, mfu 104.46%
iter 16120: loss 3.3631, time 156.18ms, mfu 104.80%
iter 16130: loss 3.3339, time 156.90ms, mfu 105.04%
iter 16140: loss 3.2885, time 156.29ms, mfu 105.31%
iter 16150: loss 3.3996, time 156.73ms, mfu 105.52%
iter 16160: loss 3.5089, time 155.81ms, mfu 105.77%
iter 16170: loss 3.4504, time 157.04ms, mfu 105.91%
iter 16180: loss 3.3487, time 156.48ms, mfu 106.08%
iter 16190: loss 3.3731, time 155.65ms, mfu 106.28%
iter 16200: loss 3.2929, time 156.94ms, mfu 106.38%
iter 16210: loss 3.2999, time 157.15ms, mfu 106.45%
iter 16220: loss 3.4109, time 156.47ms, mfu 106.57%
iter 16230: loss 3.2998, time 155.86ms, mfu 106.71%
iter 16240: loss 3.3791, time 156.28ms, mfu 106.81%
iter 16250: loss 3.4186, time 157.01ms, mfu 106.85%
iter 16260: loss 3.2874, time 155.49ms, mfu 106.99%
iter 16270: loss 3.4102, time 155.61ms, mfu 107.11%
iter 16280: loss 3.3380, time 157.04ms, mfu 107.11%
iter 16290: loss 3.3268, time 156.42ms, mfu 107.16%
iter 16300: loss 3.1551, time 156.22ms, mfu 107.22%
iter 16310: loss 3.2192, time 156.34ms, mfu 107.27%
iter 16320: loss 3.2431, time 155.95ms, mfu 107.33%
iter 16330: loss 3.2751, time 156.01ms, mfu 107.39%
iter 16340: loss 3.3093, time 156.77ms, mfu 107.39%
iter 16350: loss 3.3345, time 156.72ms, mfu 107.39%
iter 16360: loss 3.0949, time 155.96ms, mfu 107.44%
iter 16370: loss 3.3408, time 157.34ms, mfu 107.40%
iter 16380: loss 3.4765, time 156.55ms, mfu 107.41%
iter 16390: loss 3.0872, time 155.95ms, mfu 107.46%
iter 16400: loss 3.2821, time 156.15ms, mfu 107.50%
iter 16410: loss 3.3871, time 156.12ms, mfu 107.53%
iter 16420: loss 3.2912, time 155.93ms, mfu 107.57%
iter 16430: loss 3.2778, time 156.32ms, mfu 107.58%
iter 16440: loss 3.2575, time 155.95ms, mfu 107.62%
iter 16450: loss 3.4415, time 156.64ms, mfu 107.60%
iter 16460: loss 3.2773, time 155.98ms, mfu 107.63%
iter 16470: loss 3.3813, time 156.30ms, mfu 107.64%
iter 16480: loss 3.3217, time 155.74ms, mfu 107.68%
iter 16490: loss 3.4029, time 157.02ms, mfu 107.63%
iter 16500: loss 3.3602, time 155.78ms, mfu 107.68%
iter 16510: loss 3.3693, time 155.84ms, mfu 107.71%
iter 16520: loss 3.2317, time 155.70ms, mfu 107.75%
iter 16530: loss 3.3823, time 155.53ms, mfu 107.80%
iter 16540: loss 3.3101, time 156.18ms, mfu 107.80%
iter 16550: loss 3.2947, time 156.98ms, mfu 107.74%
iter 16560: loss 3.0890, time 156.91ms, mfu 107.69%
iter 16570: loss 3.3472, time 156.69ms, mfu 107.66%
iter 16580: loss 3.4466, time 156.82ms, mfu 107.63%
iter 16590: loss 3.4170, time 157.15ms, mfu 107.58%
iter 16600: loss 3.2673, time 156.28ms, mfu 107.59%
iter 16610: loss 3.0980, time 156.66ms, mfu 107.58%
iter 16620: loss 3.3927, time 155.96ms, mfu 107.61%
iter 16630: loss 3.1592, time 156.88ms, mfu 107.58%
iter 16640: loss 3.2006, time 155.99ms, mfu 107.61%
iter 16650: loss 3.3668, time 155.89ms, mfu 107.65%
iter 16660: loss 3.1497, time 156.48ms, mfu 107.64%
iter 16670: loss 3.3634, time 157.34ms, mfu 107.58%
iter 16680: loss 3.3916, time 156.45ms, mfu 107.58%
iter 16690: loss 3.4667, time 156.69ms, mfu 107.56%
iter 16700: loss 3.3776, time 155.70ms, mfu 107.62%
iter 16710: loss 3.3991, time 156.49ms, mfu 107.61%
iter 16720: loss 3.4919, time 156.09ms, mfu 107.63%
iter 16730: loss 3.2681, time 156.03ms, mfu 107.66%
iter 16740: loss 3.4170, time 155.71ms, mfu 107.70%
iter 16750: loss 3.4798, time 156.49ms, mfu 107.69%
iter 16760: loss 3.3605, time 157.33ms, mfu 107.62%
iter 16770: loss 3.4712, time 156.57ms, mfu 107.61%
iter 16780: loss 3.1996, time 155.72ms, mfu 107.66%
iter 16790: loss 3.2601, time 156.32ms, mfu 107.66%
iter 16800: loss 3.3256, time 156.68ms, mfu 107.64%
iter 16810: loss 3.1893, time 155.76ms, mfu 107.68%
iter 16820: loss 3.2217, time 157.13ms, mfu 107.62%
iter 16830: loss 3.4279, time 155.62ms, mfu 107.68%
iter 16840: loss 3.4540, time 156.14ms, mfu 107.69%
iter 16850: loss 3.2202, time 156.76ms, mfu 107.66%
iter 16860: loss 3.5015, time 157.16ms, mfu 107.60%
iter 16870: loss 3.3264, time 155.58ms, mfu 107.66%
iter 16880: loss 3.3615, time 156.12ms, mfu 107.68%
iter 16890: loss 3.2913, time 156.19ms, mfu 107.69%
iter 16900: loss 3.3726, time 157.03ms, mfu 107.64%
iter 16910: loss 3.1379, time 156.12ms, mfu 107.65%
iter 16920: loss 3.2566, time 155.76ms, mfu 107.70%
iter 16930: loss 3.0824, time 157.07ms, mfu 107.64%
iter 16940: loss 3.3343, time 156.67ms, mfu 107.62%
iter 16950: loss 3.4306, time 155.87ms, mfu 107.66%
iter 16960: loss 3.3692, time 156.23ms, mfu 107.67%
iter 16970: loss 3.3041, time 155.66ms, mfu 107.71%
iter 16980: loss 3.3516, time 155.99ms, mfu 107.73%
iter 16990: loss 3.2221, time 156.83ms, mfu 107.69%
step 17000: train loss 3.2790, val loss 3.2919
saving checkpoint to out
iter 17000: loss 3.2081, time 5101.07ms, mfu 97.25%
iter 17010: loss 3.1529, time 155.92ms, mfu 98.32%
