step 0: train loss 10.9899, val loss 10.9894
iter 4480: loss 3.7183, time 156.76ms, mfu 107.76%
iter 4490: loss 3.4209, time 156.01ms, mfu 107.77%
iter 4500: loss 3.9498, time 156.49ms, mfu 107.75%
iter 4510: loss 3.6592, time 155.94ms, mfu 107.77%
iter 4520: loss 3.5067, time 156.41ms, mfu 107.76%
iter 4530: loss 3.6749, time 156.07ms, mfu 107.76%
iter 4540: loss 3.6653, time 155.91ms, mfu 107.78%
iter 4550: loss 3.4629, time 156.37ms, mfu 107.77%
iter 4560: loss 3.6098, time 156.62ms, mfu 107.74%
iter 4570: loss 3.5782, time 156.56ms, mfu 107.72%
iter 4580: loss 3.6080, time 155.55ms, mfu 107.77%
iter 4590: loss 3.6803, time 156.72ms, mfu 107.73%
iter 4600: loss 3.6574, time 155.81ms, mfu 107.76%
iter 4610: loss 3.5316, time 156.14ms, mfu 107.76%
iter 4620: loss 3.6161, time 156.54ms, mfu 107.74%
iter 4630: loss 3.6423, time 155.85ms, mfu 107.77%
iter 4640: loss 3.6897, time 156.05ms, mfu 107.78%
iter 4650: loss 3.6255, time 157.01ms, mfu 107.72%
iter 4660: loss 3.4396, time 155.65ms, mfu 107.76%
iter 4670: loss 3.5256, time 155.85ms, mfu 107.79%
iter 4680: loss 3.6817, time 156.77ms, mfu 107.74%
iter 4690: loss 3.4833, time 155.96ms, mfu 107.76%
iter 4700: loss 3.5704, time 156.05ms, mfu 107.77%
iter 4710: loss 3.7311, time 156.20ms, mfu 107.77%
iter 4720: loss 3.7715, time 155.49ms, mfu 107.82%
iter 4730: loss 3.6603, time 155.93ms, mfu 107.83%
iter 4740: loss 3.6471, time 156.77ms, mfu 107.79%
iter 4750: loss 3.6808, time 156.50ms, mfu 107.76%
iter 4760: loss 3.5573, time 157.21ms, mfu 107.69%
iter 4770: loss 3.4657, time 155.96ms, mfu 107.72%
iter 4780: loss 3.6478, time 157.24ms, mfu 107.65%
iter 4790: loss 3.6210, time 156.15ms, mfu 107.67%
iter 4800: loss 3.5786, time 156.01ms, mfu 107.69%
iter 4810: loss 3.8324, time 155.92ms, mfu 107.71%
iter 4820: loss 3.6895, time 156.94ms, mfu 107.67%
iter 4830: loss 3.6549, time 156.57ms, mfu 107.65%
iter 4840: loss 3.6307, time 155.86ms, mfu 107.69%
iter 4850: loss 3.6991, time 156.01ms, mfu 107.71%
iter 4860: loss 3.4900, time 155.52ms, mfu 107.76%
iter 4870: loss 3.7049, time 156.09ms, mfu 107.77%
iter 4880: loss 3.4923, time 156.05ms, mfu 107.78%
iter 4890: loss 3.7171, time 156.05ms, mfu 107.79%
iter 4900: loss 3.8122, time 155.77ms, mfu 107.81%
iter 4910: loss 3.6138, time 156.95ms, mfu 107.76%
iter 4920: loss 3.4605, time 156.90ms, mfu 107.71%
iter 4930: loss 3.7601, time 156.01ms, mfu 107.73%
iter 4940: loss 3.7331, time 156.29ms, mfu 107.72%
iter 4950: loss 3.8380, time 156.30ms, mfu 107.72%
iter 4960: loss 3.6372, time 156.81ms, mfu 107.68%
iter 4970: loss 3.3802, time 155.50ms, mfu 107.74%
iter 4980: loss 3.6384, time 156.31ms, mfu 107.73%
iter 4990: loss 3.5579, time 155.45ms, mfu 107.79%
step 5000: train loss 3.6062, val loss 3.6960
saving checkpoint to out_openwebtext
iter 5000: loss 3.6215, time 5177.21ms, mfu 97.34%
iter 5010: loss 3.5922, time 155.60ms, mfu 98.42%
iter 5020: loss 3.6279, time 156.98ms, mfu 99.30%
iter 5030: loss 3.5242, time 156.12ms, mfu 100.15%
iter 5040: loss 3.5881, time 156.72ms, mfu 100.88%
iter 5050: loss 3.5142, time 155.69ms, mfu 101.60%
iter 5060: loss 3.6742, time 156.32ms, mfu 102.21%
iter 5070: loss 3.5973, time 156.45ms, mfu 102.75%
iter 5080: loss 3.5720, time 156.08ms, mfu 103.26%
iter 5090: loss 3.7575, time 156.14ms, mfu 103.71%
iter 5100: loss 3.3940, time 156.28ms, mfu 104.11%
iter 5110: loss 3.5950, time 156.14ms, mfu 104.48%
iter 5120: loss 3.4758, time 155.97ms, mfu 104.82%
iter 5130: loss 3.5172, time 156.98ms, mfu 105.06%
iter 5140: loss 3.4566, time 155.63ms, mfu 105.37%
iter 5150: loss 3.4141, time 157.35ms, mfu 105.53%
iter 5160: loss 3.5379, time 156.00ms, mfu 105.77%
iter 5170: loss 3.5210, time 155.29ms, mfu 106.03%
iter 5180: loss 3.6294, time 155.99ms, mfu 106.22%
iter 5190: loss 3.7641, time 155.77ms, mfu 106.40%
iter 5200: loss 3.5570, time 156.01ms, mfu 106.55%
iter 5210: loss 3.5544, time 156.05ms, mfu 106.68%
iter 5220: loss 3.6898, time 156.58ms, mfu 106.77%
iter 5230: loss 3.5634, time 156.39ms, mfu 106.85%
iter 5240: loss 3.5131, time 156.32ms, mfu 106.94%
iter 5250: loss 3.4614, time 157.32ms, mfu 106.94%
iter 5260: loss 3.7153, time 155.91ms, mfu 107.04%
iter 5270: loss 3.6895, time 156.44ms, mfu 107.10%
iter 5280: loss 3.5154, time 155.55ms, mfu 107.21%
iter 5290: loss 3.3535, time 155.50ms, mfu 107.31%
iter 5300: loss 3.3835, time 155.90ms, mfu 107.38%
iter 5310: loss 3.7428, time 156.16ms, mfu 107.42%
iter 5320: loss 3.6562, time 156.02ms, mfu 107.47%
iter 5330: loss 3.5854, time 156.25ms, mfu 107.49%
iter 5340: loss 3.4702, time 156.17ms, mfu 107.52%
iter 5350: loss 3.5442, time 156.63ms, mfu 107.52%
iter 5360: loss 3.6417, time 156.90ms, mfu 107.49%
iter 5370: loss 3.4045, time 156.90ms, mfu 107.47%
iter 5380: loss 3.5955, time 156.33ms, mfu 107.49%
iter 5390: loss 3.5396, time 155.62ms, mfu 107.56%
iter 5400: loss 3.4182, time 156.43ms, mfu 107.56%
iter 5410: loss 3.7187, time 156.94ms, mfu 107.53%
iter 5420: loss 3.5850, time 155.65ms, mfu 107.59%
iter 5430: loss 3.5969, time 156.25ms, mfu 107.61%
iter 5440: loss 3.6918, time 156.29ms, mfu 107.62%
iter 5450: loss 3.6438, time 155.61ms, mfu 107.67%
iter 5460: loss 3.6632, time 156.35ms, mfu 107.67%
iter 5470: loss 3.5803, time 156.96ms, mfu 107.63%
iter 5480: loss 3.5040, time 156.00ms, mfu 107.65%
iter 5490: loss 3.4906, time 156.06ms, mfu 107.67%
iter 5500: loss 3.5326, time 155.63ms, mfu 107.72%
iter 5510: loss 3.4133, time 157.05ms, mfu 107.67%
iter 5520: loss 3.5914, time 156.61ms, mfu 107.65%
iter 5530: loss 3.6231, time 155.88ms, mfu 107.68%
iter 5540: loss 3.7234, time 155.83ms, mfu 107.72%
iter 5550: loss 3.5264, time 156.72ms, mfu 107.69%
iter 5560: loss 3.6663, time 157.05ms, mfu 107.63%
iter 5570: loss 3.4451, time 156.40ms, mfu 107.63%
iter 5580: loss 3.5700, time 156.26ms, mfu 107.64%
iter 5590: loss 3.9316, time 156.49ms, mfu 107.63%
iter 5600: loss 3.5986, time 156.50ms, mfu 107.63%
iter 5610: loss 3.4926, time 156.89ms, mfu 107.59%
iter 5620: loss 3.4634, time 155.85ms, mfu 107.63%
iter 5630: loss 3.5692, time 156.03ms, mfu 107.66%
iter 5640: loss 3.6523, time 156.47ms, mfu 107.65%
iter 5650: loss 3.5904, time 156.58ms, mfu 107.64%
iter 5660: loss 3.5525, time 156.26ms, mfu 107.64%
iter 5670: loss 3.4091, time 155.84ms, mfu 107.68%
iter 5680: loss 3.5169, time 156.57ms, mfu 107.66%
iter 5690: loss 3.6167, time 156.89ms, mfu 107.63%
iter 5700: loss 3.3988, time 156.16ms, mfu 107.64%
iter 5710: loss 3.4700, time 156.11ms, mfu 107.66%
iter 5720: loss 3.4368, time 155.61ms, mfu 107.71%
iter 5730: loss 3.2833, time 156.44ms, mfu 107.70%
iter 5740: loss 3.4798, time 157.23ms, mfu 107.64%
iter 5750: loss 3.6433, time 156.18ms, mfu 107.65%
iter 5760: loss 3.6330, time 156.98ms, mfu 107.61%
iter 5770: loss 3.4096, time 155.58ms, mfu 107.67%
iter 5780: loss 3.5295, time 155.92ms, mfu 107.69%
iter 5790: loss 3.7500, time 155.85ms, mfu 107.73%
iter 5800: loss 3.5919, time 156.18ms, mfu 107.73%
iter 5810: loss 3.6145, time 156.03ms, mfu 107.75%
iter 5820: loss 3.4663, time 156.82ms, mfu 107.70%
iter 5830: loss 3.3856, time 156.95ms, mfu 107.66%
iter 5840: loss 3.4659, time 156.62ms, mfu 107.64%
iter 5850: loss 3.2606, time 156.57ms, mfu 107.63%
iter 5860: loss 3.4963, time 155.56ms, mfu 107.68%
iter 5870: loss 3.4521, time 155.84ms, mfu 107.72%
iter 5880: loss 3.7357, time 155.57ms, mfu 107.77%
iter 5890: loss 3.3224, time 157.01ms, mfu 107.71%
iter 5900: loss 3.5215, time 155.51ms, mfu 107.76%
iter 5910: loss 3.5769, time 156.88ms, mfu 107.72%
iter 5920: loss 3.5748, time 155.91ms, mfu 107.74%
iter 5930: loss 3.6157, time 156.49ms, mfu 107.72%
iter 5940: loss 3.5019, time 157.14ms, mfu 107.66%
iter 5950: loss 3.5606, time 156.18ms, mfu 107.67%
iter 5960: loss 3.4272, time 155.76ms, mfu 107.71%
iter 5970: loss 3.3114, time 156.90ms, mfu 107.67%
iter 5980: loss 3.3149, time 156.21ms, mfu 107.68%
iter 5990: loss 3.4696, time 156.80ms, mfu 107.65%
step 6000: train loss 3.5083, val loss 3.6172
saving checkpoint to out_openwebtext
iter 6000: loss 3.4830, time 5026.83ms, mfu 97.22%
iter 6010: loss 3.2842, time 155.88ms, mfu 98.29%
iter 6020: loss 3.4823, time 155.86ms, mfu 99.26%
iter 6030: loss 3.3246, time 156.25ms, mfu 100.11%
iter 6040: loss 3.5166, time 156.50ms, mfu 100.85%
iter 6050: loss 3.4130, time 157.10ms, mfu 101.48%
iter 6060: loss 3.3266, time 155.40ms, mfu 102.17%
iter 6070: loss 3.5674, time 157.04ms, mfu 102.67%
iter 6080: loss 3.5669, time 156.01ms, mfu 103.19%
iter 6090: loss 3.3738, time 156.52ms, mfu 103.63%
iter 6100: loss 3.6614, time 155.90ms, mfu 104.06%
iter 6110: loss 3.3789, time 155.77ms, mfu 104.46%
iter 6120: loss 3.5823, time 157.09ms, mfu 104.73%
iter 6130: loss 3.5035, time 155.67ms, mfu 105.07%
iter 6140: loss 3.2691, time 156.03ms, mfu 105.35%
iter 6150: loss 3.4759, time 156.67ms, mfu 105.56%
iter 6160: loss 3.7398, time 155.61ms, mfu 105.82%
iter 6170: loss 3.6355, time 157.03ms, mfu 105.96%
iter 6180: loss 3.5076, time 155.62ms, mfu 106.18%
iter 6190: loss 3.2773, time 156.77ms, mfu 106.30%
iter 6200: loss 3.4387, time 156.12ms, mfu 106.45%
iter 6210: loss 3.5266, time 156.96ms, mfu 106.53%
iter 6220: loss 3.4682, time 155.67ms, mfu 106.69%
iter 6230: loss 3.6668, time 156.11ms, mfu 106.80%
iter 6240: loss 3.5923, time 155.77ms, mfu 106.93%
iter 6250: loss 3.2979, time 156.86ms, mfu 106.97%
iter 6260: loss 3.4401, time 155.87ms, mfu 107.07%
iter 6270: loss 3.3870, time 155.60ms, mfu 107.18%
iter 6280: loss 3.8226, time 156.45ms, mfu 107.22%
iter 6290: loss 3.6023, time 156.44ms, mfu 107.26%
iter 6300: loss 3.4924, time 156.16ms, mfu 107.31%
iter 6310: loss 3.9216, time 156.55ms, mfu 107.33%
iter 6320: loss 3.5236, time 156.23ms, mfu 107.37%
iter 6330: loss 3.6463, time 155.62ms, mfu 107.45%
iter 6340: loss 3.3537, time 155.46ms, mfu 107.53%
iter 6350: loss 3.3832, time 155.49ms, mfu 107.61%
iter 6360: loss 3.6425, time 156.50ms, mfu 107.60%
iter 6370: loss 3.5492, time 156.27ms, mfu 107.61%
iter 6380: loss 3.5555, time 156.69ms, mfu 107.59%
iter 6390: loss 3.3860, time 156.33ms, mfu 107.60%
iter 6400: loss 3.2331, time 155.86ms, mfu 107.64%
iter 6410: loss 3.3649, time 157.08ms, mfu 107.59%
iter 6420: loss 3.5517, time 155.47ms, mfu 107.66%
iter 6430: loss 3.2936, time 156.25ms, mfu 107.67%
iter 6440: loss 3.4989, time 156.33ms, mfu 107.67%
iter 6450: loss 3.5354, time 156.38ms, mfu 107.66%
iter 6460: loss 3.6107, time 156.57ms, mfu 107.65%
iter 6470: loss 3.5409, time 156.39ms, mfu 107.65%
iter 6480: loss 3.4925, time 156.36ms, mfu 107.65%
iter 6490: loss 3.3914, time 155.70ms, mfu 107.69%
iter 6500: loss 3.3850, time 156.55ms, mfu 107.68%
iter 6510: loss 3.4783, time 155.39ms, mfu 107.74%
iter 6520: loss 3.5628, time 155.86ms, mfu 107.77%
iter 6530: loss 3.4360, time 156.36ms, mfu 107.76%
iter 6540: loss 3.5455, time 156.50ms, mfu 107.74%
iter 6550: loss 3.5248, time 155.70ms, mfu 107.77%
iter 6560: loss 3.4510, time 155.79ms, mfu 107.80%
iter 6570: loss 3.4218, time 155.91ms, mfu 107.82%
iter 6580: loss 3.4637, time 156.68ms, mfu 107.78%
iter 6590: loss 3.5237, time 155.38ms, mfu 107.83%
iter 6600: loss 3.6518, time 156.33ms, mfu 107.82%
iter 6610: loss 3.4593, time 155.69ms, mfu 107.85%
iter 6620: loss 3.3401, time 156.11ms, mfu 107.84%
iter 6630: loss 3.5047, time 155.92ms, mfu 107.86%
iter 6640: loss 3.4778, time 155.87ms, mfu 107.87%
iter 6650: loss 3.5766, time 155.65ms, mfu 107.90%
iter 6660: loss 3.4614, time 155.93ms, mfu 107.90%
iter 6670: loss 3.4934, time 155.65ms, mfu 107.93%
iter 6680: loss 3.3808, time 156.86ms, mfu 107.86%
iter 6690: loss 3.4329, time 155.63ms, mfu 107.89%
iter 6700: loss 3.4838, time 156.72ms, mfu 107.84%
iter 6710: loss 3.5720, time 155.79ms, mfu 107.86%
iter 6720: loss 3.5556, time 156.07ms, mfu 107.86%
iter 6730: loss 3.7177, time 155.72ms, mfu 107.89%
iter 6740: loss 3.5036, time 155.87ms, mfu 107.90%
iter 6750: loss 3.2926, time 155.67ms, mfu 107.92%
iter 6760: loss 3.4075, time 156.09ms, mfu 107.91%
iter 6770: loss 3.5384, time 156.46ms, mfu 107.88%
iter 6780: loss 3.2733, time 156.09ms, mfu 107.88%
iter 6790: loss 3.5357, time 156.41ms, mfu 107.85%
iter 6800: loss 3.4265, time 155.75ms, mfu 107.87%
iter 6810: loss 3.6809, time 156.83ms, mfu 107.82%
iter 6820: loss 3.5193, time 155.82ms, mfu 107.84%
iter 6830: loss 3.3783, time 156.58ms, mfu 107.80%
iter 6840: loss 3.7927, time 156.01ms, mfu 107.81%
iter 6850: loss 3.6264, time 156.13ms, mfu 107.81%
iter 6860: loss 3.5117, time 156.48ms, mfu 107.79%
iter 6870: loss 3.3384, time 156.16ms, mfu 107.79%
iter 6880: loss 3.5377, time 155.83ms, mfu 107.81%
iter 6890: loss 3.4558, time 156.07ms, mfu 107.82%
iter 6900: loss 3.3707, time 156.62ms, mfu 107.78%
iter 6910: loss 3.4985, time 156.11ms, mfu 107.79%
iter 6920: loss 3.5678, time 156.17ms, mfu 107.79%
iter 6930: loss 3.5543, time 155.88ms, mfu 107.81%
iter 6940: loss 3.3611, time 156.35ms, mfu 107.79%
iter 6950: loss 3.5071, time 156.24ms, mfu 107.78%
iter 6960: loss 3.5426, time 155.97ms, mfu 107.80%
iter 6970: loss 3.4230, time 156.41ms, mfu 107.78%
iter 6980: loss 3.3571, time 156.17ms, mfu 107.78%
iter 6990: loss 3.4312, time 156.53ms, mfu 107.76%
step 7000: train loss 3.4529, val loss 3.5686
saving checkpoint to out_openwebtext
iter 7000: loss 3.4935, time 5167.05ms, mfu 97.31%
iter 7010: loss 3.4701, time 155.06ms, mfu 98.43%
iter 7020: loss 3.4456, time 156.85ms, mfu 99.32%
iter 7030: loss 3.4931, time 155.72ms, mfu 100.20%
iter 7040: loss 3.4894, time 156.12ms, mfu 100.96%
iter 7050: loss 3.5519, time 156.91ms, mfu 101.59%
iter 7060: loss 3.3659, time 156.61ms, mfu 102.18%
iter 7070: loss 3.2241, time 155.78ms, mfu 102.77%
iter 7080: loss 3.4570, time 156.65ms, mfu 103.24%
iter 7090: loss 3.5577, time 155.61ms, mfu 103.73%
iter 7100: loss 3.3908, time 156.26ms, mfu 104.13%
iter 7110: loss 3.6287, time 156.16ms, mfu 104.49%
iter 7120: loss 3.5249, time 156.81ms, mfu 104.78%
iter 7130: loss 3.2551, time 156.53ms, mfu 105.05%
iter 7140: loss 3.4244, time 156.06ms, mfu 105.33%
iter 7150: loss 3.3048, time 156.47ms, mfu 105.56%
iter 7160: loss 3.5543, time 156.76ms, mfu 105.74%
iter 7170: loss 3.4392, time 156.86ms, mfu 105.90%
iter 7180: loss 3.3078, time 155.97ms, mfu 106.10%
iter 7190: loss 3.4297, time 155.61ms, mfu 106.31%
iter 7200: loss 3.4578, time 155.75ms, mfu 106.48%
iter 7210: loss 3.4302, time 157.15ms, mfu 106.55%
iter 7220: loss 3.4391, time 155.85ms, mfu 106.69%
iter 7230: loss 3.5865, time 155.74ms, mfu 106.83%
iter 7240: loss 3.3243, time 155.96ms, mfu 106.94%
iter 7250: loss 3.4709, time 156.09ms, mfu 107.03%
iter 7260: loss 3.6168, time 156.00ms, mfu 107.12%
iter 7270: loss 3.4549, time 155.81ms, mfu 107.21%
iter 7280: loss 3.4241, time 155.94ms, mfu 107.28%
iter 7290: loss 3.3294, time 156.06ms, mfu 107.34%
iter 7300: loss 3.3103, time 156.09ms, mfu 107.39%
iter 7310: loss 3.5903, time 156.04ms, mfu 107.44%
iter 7320: loss 3.7450, time 156.00ms, mfu 107.48%
iter 7330: loss 3.4425, time 156.02ms, mfu 107.52%
iter 7340: loss 3.5597, time 156.37ms, mfu 107.54%
iter 7350: loss 3.4107, time 154.96ms, mfu 107.65%
iter 7360: loss 3.1273, time 155.66ms, mfu 107.69%
iter 7370: loss 3.4639, time 156.27ms, mfu 107.70%
iter 7380: loss 3.4423, time 156.98ms, mfu 107.65%
iter 7390: loss 3.5328, time 156.96ms, mfu 107.61%
iter 7400: loss 3.4045, time 156.08ms, mfu 107.63%
iter 7410: loss 3.7039, time 155.60ms, mfu 107.69%
iter 7420: loss 3.2805, time 155.73ms, mfu 107.73%
iter 7430: loss 3.5531, time 155.86ms, mfu 107.75%
iter 7440: loss 3.4385, time 155.64ms, mfu 107.79%
iter 7450: loss 3.6638, time 156.12ms, mfu 107.80%
iter 7460: loss 3.2782, time 155.93ms, mfu 107.81%
iter 7470: loss 3.4921, time 156.84ms, mfu 107.76%
iter 7480: loss 3.4443, time 156.22ms, mfu 107.76%
iter 7490: loss 3.4124, time 155.73ms, mfu 107.79%
iter 7500: loss 3.4109, time 156.99ms, mfu 107.74%
iter 7510: loss 3.2528, time 156.14ms, mfu 107.74%
iter 7520: loss 3.4230, time 155.90ms, mfu 107.77%
iter 7530: loss 3.4589, time 155.62ms, mfu 107.81%
iter 7540: loss 3.0866, time 155.94ms, mfu 107.82%
iter 7550: loss 3.3315, time 156.86ms, mfu 107.77%
iter 7560: loss 3.2933, time 156.53ms, mfu 107.74%
iter 7570: loss 3.3620, time 155.56ms, mfu 107.79%
iter 7580: loss 3.4410, time 155.88ms, mfu 107.81%
iter 7590: loss 3.3238, time 155.94ms, mfu 107.82%
iter 7600: loss 3.4427, time 156.82ms, mfu 107.77%
iter 7610: loss 3.1979, time 156.59ms, mfu 107.75%
iter 7620: loss 3.4711, time 156.54ms, mfu 107.72%
iter 7630: loss 3.4132, time 156.46ms, mfu 107.71%
iter 7640: loss 3.4949, time 156.27ms, mfu 107.71%
iter 7650: loss 3.4293, time 157.25ms, mfu 107.64%
iter 7660: loss 3.6365, time 156.07ms, mfu 107.67%
iter 7670: loss 3.3483, time 156.84ms, mfu 107.63%
iter 7680: loss 3.4716, time 156.33ms, mfu 107.63%
iter 7690: loss 3.5600, time 156.29ms, mfu 107.64%
iter 7700: loss 3.5851, time 156.10ms, mfu 107.66%
iter 7710: loss 3.4154, time 155.74ms, mfu 107.70%
iter 7720: loss 3.4945, time 156.70ms, mfu 107.67%
iter 7730: loss 3.4626, time 156.20ms, mfu 107.68%
iter 7740: loss 3.3858, time 156.73ms, mfu 107.65%
iter 7750: loss 3.5032, time 157.16ms, mfu 107.60%
iter 7760: loss 3.3535, time 156.14ms, mfu 107.62%
iter 7770: loss 3.4114, time 156.01ms, mfu 107.65%
iter 7780: loss 3.4309, time 156.40ms, mfu 107.64%
iter 7790: loss 3.5333, time 155.50ms, mfu 107.70%
iter 7800: loss 3.5519, time 156.30ms, mfu 107.70%
iter 7810: loss 3.5415, time 156.41ms, mfu 107.69%
iter 7820: loss 3.3635, time 156.86ms, mfu 107.66%
iter 7830: loss 3.3697, time 155.98ms, mfu 107.68%
iter 7840: loss 3.3546, time 156.46ms, mfu 107.67%
iter 7850: loss 3.2921, time 156.06ms, mfu 107.69%
iter 7860: loss 3.2490, time 155.18ms, mfu 107.77%
iter 7870: loss 3.3703, time 156.11ms, mfu 107.77%
iter 7880: loss 3.4661, time 157.06ms, mfu 107.71%
iter 7890: loss 3.2974, time 156.60ms, mfu 107.69%
iter 7900: loss 3.3653, time 156.59ms, mfu 107.67%
iter 7910: loss 3.4345, time 156.62ms, mfu 107.65%
iter 7920: loss 3.2510, time 156.08ms, mfu 107.67%
iter 7930: loss 3.2779, time 156.57ms, mfu 107.66%
iter 7940: loss 3.4370, time 156.25ms, mfu 107.66%
iter 7950: loss 3.4474, time 156.38ms, mfu 107.66%
iter 7960: loss 3.4768, time 156.32ms, mfu 107.66%
iter 7970: loss 3.3963, time 157.25ms, mfu 107.60%
iter 7980: loss 3.4234, time 156.14ms, mfu 107.62%
iter 7990: loss 3.5892, time 156.07ms, mfu 107.64%
step 8000: train loss 3.4015, val loss 3.5127
saving checkpoint to out_openwebtext
iter 8000: loss 3.3613, time 5167.48ms, mfu 97.20%
iter 8010: loss 3.4511, time 155.78ms, mfu 98.29%
iter 8020: loss 3.2192, time 155.75ms, mfu 99.27%
iter 8030: loss 3.4452, time 156.18ms, mfu 100.12%
iter 8040: loss 3.3720, time 157.06ms, mfu 100.82%
iter 8050: loss 3.5228, time 155.88ms, mfu 101.54%
iter 8060: loss 3.2347, time 155.87ms, mfu 102.19%
iter 8070: loss 3.4038, time 156.67ms, mfu 102.71%
iter 8080: loss 3.4806, time 156.09ms, mfu 103.22%
iter 8090: loss 3.2728, time 156.38ms, mfu 103.67%
iter 8100: loss 3.5179, time 155.97ms, mfu 104.09%
iter 8110: loss 3.2654, time 155.28ms, mfu 104.52%
iter 8120: loss 3.1399, time 156.97ms, mfu 104.79%
iter 8130: loss 3.3699, time 155.45ms, mfu 105.14%
iter 8140: loss 3.2874, time 156.30ms, mfu 105.40%
iter 8150: loss 3.4742, time 156.43ms, mfu 105.62%
iter 8160: loss 3.4813, time 156.31ms, mfu 105.83%
iter 8170: loss 3.2742, time 156.74ms, mfu 105.98%
iter 8180: loss 3.3981, time 155.90ms, mfu 106.18%
iter 8190: loss 3.6116, time 156.37ms, mfu 106.33%
iter 8200: loss 3.2924, time 156.03ms, mfu 106.48%
iter 8210: loss 3.3222, time 156.88ms, mfu 106.56%
iter 8220: loss 3.3666, time 155.79ms, mfu 106.71%
iter 8230: loss 3.3675, time 156.25ms, mfu 106.81%
iter 8240: loss 3.2862, time 156.03ms, mfu 106.92%
iter 8250: loss 3.4552, time 156.91ms, mfu 106.96%
iter 8260: loss 3.2250, time 155.66ms, mfu 107.07%
iter 8270: loss 3.5155, time 155.71ms, mfu 107.18%
iter 8280: loss 3.4456, time 157.06ms, mfu 107.18%
iter 8290: loss 3.2306, time 156.95ms, mfu 107.18%
iter 8300: loss 3.5449, time 155.63ms, mfu 107.28%
iter 8310: loss 3.1942, time 156.10ms, mfu 107.34%
iter 8320: loss 3.4744, time 157.33ms, mfu 107.30%
iter 8330: loss 3.1916, time 156.22ms, mfu 107.35%
iter 8340: loss 3.0981, time 156.05ms, mfu 107.40%
iter 8350: loss 3.3330, time 156.34ms, mfu 107.42%
iter 8360: loss 3.4227, time 155.67ms, mfu 107.50%
iter 8370: loss 3.2077, time 155.73ms, mfu 107.55%
iter 8380: loss 3.3831, time 156.27ms, mfu 107.57%
iter 8390: loss 3.6076, time 157.33ms, mfu 107.51%
iter 8400: loss 3.4420, time 156.31ms, mfu 107.53%
iter 8410: loss 3.3663, time 157.00ms, mfu 107.50%
iter 8420: loss 3.2974, time 156.26ms, mfu 107.52%
iter 8430: loss 3.5101, time 156.02ms, mfu 107.56%
iter 8440: loss 3.3940, time 156.01ms, mfu 107.59%
iter 8450: loss 3.3550, time 156.35ms, mfu 107.60%
iter 8460: loss 3.2896, time 156.26ms, mfu 107.61%
iter 8470: loss 3.4270, time 156.04ms, mfu 107.64%
iter 8480: loss 3.2319, time 155.99ms, mfu 107.66%
iter 8490: loss 3.3491, time 156.43ms, mfu 107.66%
iter 8500: loss 3.5109, time 156.37ms, mfu 107.66%
iter 8510: loss 3.4068, time 156.52ms, mfu 107.64%
iter 8520: loss 3.3047, time 156.71ms, mfu 107.62%
iter 8530: loss 3.2872, time 156.25ms, mfu 107.63%
iter 8540: loss 3.3996, time 155.28ms, mfu 107.71%
iter 8550: loss 3.3782, time 155.87ms, mfu 107.74%
iter 8560: loss 3.3896, time 157.12ms, mfu 107.68%
iter 8570: loss 3.2110, time 155.68ms, mfu 107.72%
iter 8580: loss 3.3663, time 155.99ms, mfu 107.74%
iter 8590: loss 3.1769, time 156.19ms, mfu 107.74%
iter 8600: loss 3.3035, time 156.35ms, mfu 107.73%
iter 8610: loss 3.4750, time 155.57ms, mfu 107.78%
iter 8620: loss 3.5591, time 155.27ms, mfu 107.84%
iter 8630: loss 3.3097, time 155.50ms, mfu 107.88%
iter 8640: loss 3.1114, time 157.49ms, mfu 107.78%
iter 8650: loss 3.5549, time 155.97ms, mfu 107.80%
iter 8660: loss 3.4064, time 156.30ms, mfu 107.79%
iter 8670: loss 3.3845, time 157.09ms, mfu 107.72%
iter 8680: loss 3.2725, time 156.72ms, mfu 107.69%
iter 8690: loss 3.5765, time 156.24ms, mfu 107.70%
iter 8700: loss 3.4542, time 155.62ms, mfu 107.74%
iter 8710: loss 3.4410, time 155.69ms, mfu 107.78%
iter 8720: loss 3.1441, time 155.86ms, mfu 107.80%
iter 8730: loss 3.6250, time 156.05ms, mfu 107.81%
iter 8740: loss 3.3938, time 156.09ms, mfu 107.81%
iter 8750: loss 3.1305, time 156.21ms, mfu 107.81%
iter 8760: loss 3.2084, time 156.12ms, mfu 107.81%
iter 8770: loss 3.5001, time 155.92ms, mfu 107.82%
iter 8780: loss 3.3126, time 155.77ms, mfu 107.85%
iter 8790: loss 3.4260, time 155.95ms, mfu 107.85%
iter 8800: loss 3.5522, time 156.42ms, mfu 107.83%
iter 8810: loss 3.3455, time 155.98ms, mfu 107.84%
iter 8820: loss 3.3708, time 155.39ms, mfu 107.89%
iter 8830: loss 3.3308, time 156.27ms, mfu 107.87%
iter 8840: loss 3.3355, time 156.08ms, mfu 107.87%
iter 8850: loss 3.3960, time 156.01ms, mfu 107.87%
iter 8860: loss 3.4863, time 156.33ms, mfu 107.85%
iter 8870: loss 3.2642, time 155.75ms, mfu 107.87%
iter 8880: loss 3.4546, time 156.96ms, mfu 107.81%
iter 8890: loss 3.3571, time 155.59ms, mfu 107.85%
iter 8900: loss 3.3750, time 157.71ms, mfu 107.74%
iter 8910: loss 3.2905, time 155.99ms, mfu 107.75%
iter 8920: loss 3.2416, time 156.01ms, mfu 107.77%
